Date,Amount,Type,Stock
2005-09-29 00:00:00,0.1156,Dividend,O
2005-10-28 00:00:00,0.1156,Dividend,O
2005-11-29 00:00:00,0.1156,Dividend,O
2005-12-29 00:00:00,0.1163,Dividend,O
2006-01-30 00:00:00,0.1163,Dividend,O
2006-02-27 00:00:00,0.1163,Dividend,O
2006-03-30 00:00:00,0.1169,Dividend,O
2006-04-27 00:00:00,0.1169,Dividend,O
2006-05-30 00:00:00,0.1169,Dividend,O
2006-06-29 00:00:00,0.1175,Dividend,O
2006-07-28 00:00:00,0.1175,Dividend,O
2006-08-30 00:00:00,0.1253,Dividend,O
2006-09-28 00:00:00,0.1259,Dividend,O
2006-10-30 00:00:00,0.125875,Dividend,O
2006-11-29 00:00:00,0.125875,Dividend,O
2006-12-28 00:00:00,0.1265,Dividend,O
2007-01-30 00:00:00,0.1265,Dividend,O
2007-02-27 00:00:00,0.1265,Dividend,O
2007-03-29 00:00:00,0.127125,Dividend,O
2007-04-27 00:00:00,0.127125,Dividend,O
2007-05-30 00:00:00,0.127125,Dividend,O
2007-06-28 00:00:00,0.12775,Dividend,O
2007-07-30 00:00:00,0.12775,Dividend,O
2007-08-30 00:00:00,0.1355,Dividend,O
2007-09-27 00:00:00,0.136125,Dividend,O
2007-10-30 00:00:00,0.136125,Dividend,O
2007-11-29 00:00:00,0.136125,Dividend,O
2007-12-28 00:00:00,0.13675,Dividend,O
2008-01-30 00:00:00,0.13675,Dividend,O
2008-02-28 00:00:00,0.13675,Dividend,O
2008-03-28 00:00:00,0.137375,Dividend,O
2008-04-29 00:00:00,0.137375,Dividend,O
2008-05-29 00:00:00,0.137375,Dividend,O
2008-06-27 00:00:00,0.138,Dividend,O
2008-07-30 00:00:00,0.138,Dividend,O
2008-08-28 00:00:00,0.1405,Dividend,O
2008-09-29 00:00:00,0.141125,Dividend,O
2008-10-30 00:00:00,0.141125,Dividend,O
2008-11-26 00:00:00,0.141125,Dividend,O
2008-12-30 00:00:00,0.14175,Dividend,O
2009-01-29 00:00:00,0.14175,Dividend,O
2009-02-26 00:00:00,0.14175,Dividend,O
2009-03-30 00:00:00,0.142063,Dividend,O
2009-04-29 00:00:00,0.142063,Dividend,O
2009-05-28 00:00:00,0.142063,Dividend,O
2009-06-29 00:00:00,0.142375,Dividend,O
2009-07-30 00:00:00,0.142375,Dividend,O
2009-08-28 00:00:00,0.142375,Dividend,O
2009-09-29 00:00:00,0.142687,Dividend,O
2009-10-29 00:00:00,0.142687,Dividend,O
2009-11-27 00:00:00,0.142687,Dividend,O
2009-12-30 00:00:00,0.143,Dividend,O
2010-01-28 00:00:00,0.143,Dividend,O
2010-02-25 00:00:00,0.143,Dividend,O
2010-03-30 00:00:00,0.143312,Dividend,O
2010-04-29 00:00:00,0.143312,Dividend,O
2010-05-27 00:00:00,0.143312,Dividend,O
2010-06-29 00:00:00,0.143625,Dividend,O
2010-07-29 00:00:00,0.143625,Dividend,O
2010-08-30 00:00:00,0.143625,Dividend,O
2010-09-29 00:00:00,0.143937,Dividend,O
2010-10-28 00:00:00,0.143937,Dividend,O
2010-11-29 00:00:00,0.143937,Dividend,O
2010-12-30 00:00:00,0.14425,Dividend,O
2011-01-28 00:00:00,0.14425,Dividend,O
2011-02-25 00:00:00,0.14425,Dividend,O
2011-03-30 00:00:00,0.144562,Dividend,O
2011-04-28 00:00:00,0.144562,Dividend,O
2011-05-27 00:00:00,0.144562,Dividend,O
2011-06-29 00:00:00,0.144875,Dividend,O
2011-07-28 00:00:00,0.144875,Dividend,O
2011-09-01 00:00:00,0.144875,Dividend,O
2011-09-29 00:00:00,0.145187,Dividend,O
2011-10-28 00:00:00,0.145187,Dividend,O
2011-11-29 00:00:00,0.145187,Dividend,O
2011-12-28 00:00:00,0.1455,Dividend,O
2012-01-30 00:00:00,0.1455,Dividend,O
2012-02-28 00:00:00,0.1455,Dividend,O
2012-03-29 00:00:00,0.145812,Dividend,O
2012-04-27 00:00:00,0.145812,Dividend,O
2012-05-30 00:00:00,0.145812,Dividend,O
2012-06-28 00:00:00,0.146125,Dividend,O
2012-07-30 00:00:00,0.146125,Dividend,O
2012-08-30 00:00:00,0.151125,Dividend,O
2012-09-27 00:00:00,0.151438,Dividend,O
2012-10-31 00:00:00,0.151438,Dividend,O
2012-11-29 00:00:00,0.151438,Dividend,O
2012-12-28 00:00:00,0.15175,Dividend,O
2013-01-30 00:00:00,0.180917,Dividend,O
2013-02-27 00:00:00,0.180917,Dividend,O
2013-03-27 00:00:00,0.181229,Dividend,O
2013-04-29 00:00:00,0.181229,Dividend,O
2013-05-30 00:00:00,0.181229,Dividend,O
2013-06-27 00:00:00,0.181542,Dividend,O
2013-07-30 00:00:00,0.181542,Dividend,O
2013-08-29 00:00:00,0.181542,Dividend,O
2013-09-27 00:00:00,0.181854,Dividend,O
2013-10-30 00:00:00,0.181854,Dividend,O
2013-11-27 00:00:00,0.181854,Dividend,O
2013-12-30 00:00:00,0.182167,Dividend,O
2013-12-31 00:00:00,0.182167,Dividend,O
2014-01-30 00:00:00,0.182167,Dividend,O
2014-02-27 00:00:00,0.182167,Dividend,O
2014-03-28 00:00:00,0.182479,Dividend,O
2014-04-29 00:00:00,0.182479,Dividend,O
2014-05-29 00:00:00,0.182479,Dividend,O
2014-06-27 00:00:00,0.182792,Dividend,O
2014-07-30 00:00:00,0.182792,Dividend,O
2014-08-28 00:00:00,0.182792,Dividend,O
2014-09-29 00:00:00,0.183104,Dividend,O
2014-10-30 00:00:00,0.183104,Dividend,O
2014-11-26 00:00:00,0.183104,Dividend,O
2014-12-30 00:00:00,0.183417,Dividend,O
2015-01-29 00:00:00,0.189,Dividend,O
2015-02-26 00:00:00,0.189,Dividend,O
2015-03-30 00:00:00,0.1895,Dividend,O
2015-04-29 00:00:00,0.1895,Dividend,O
2015-05-28 00:00:00,0.1895,Dividend,O
2015-06-29 00:00:00,0.19,Dividend,O
2015-07-30 00:00:00,0.19,Dividend,O
2015-08-28 00:00:00,0.19,Dividend,O
2015-09-29 00:00:00,0.1905,Dividend,O
2015-10-29 00:00:00,0.1905,Dividend,O
2015-11-27 00:00:00,0.1905,Dividend,O
2015-12-30 00:00:00,0.191,Dividend,O
2016-01-28 00:00:00,0.1985,Dividend,O
2016-02-26 00:00:00,0.1985,Dividend,O
2016-03-30 00:00:00,0.199,Dividend,O
2016-04-28 00:00:00,0.199,Dividend,O
2016-05-27 00:00:00,0.199,Dividend,O
2016-06-29 00:00:00,0.1995,Dividend,O
2016-07-28 00:00:00,0.1995,Dividend,O
2016-08-30 00:00:00,0.2015,Dividend,O
2016-09-29 00:00:00,0.202,Dividend,O
2016-10-28 00:00:00,0.202,Dividend,O
2016-11-29 00:00:00,0.202,Dividend,O
2016-12-29 00:00:00,0.2025,Dividend,O
2017-01-30 00:00:00,0.2105,Dividend,O
2017-02-27 00:00:00,0.2105,Dividend,O
2017-03-30 00:00:00,0.211,Dividend,O
2017-04-27 00:00:00,0.211,Dividend,O
2017-05-30 00:00:00,0.211,Dividend,O
2017-06-29 00:00:00,0.2115,Dividend,O
2017-07-28 00:00:00,0.2115,Dividend,O
2017-08-30 00:00:00,0.2115,Dividend,O
2017-09-29 00:00:00,0.212,Dividend,O
2017-10-31 00:00:00,0.212,Dividend,O
2017-11-30 00:00:00,0.212,Dividend,O
2017-12-29 00:00:00,0.2125,Dividend,O
2018-01-31 00:00:00,0.219,Dividend,O
2018-02-28 00:00:00,0.219,Dividend,O
2018-03-29 00:00:00,0.2195,Dividend,O
2018-04-30 00:00:00,0.2195,Dividend,O
2018-05-31 00:00:00,0.2195,Dividend,O
2018-06-29 00:00:00,0.22,Dividend,O
2018-07-31 00:00:00,0.22,Dividend,O
2018-08-31 00:00:00,0.22,Dividend,O
2018-09-28 00:00:00,0.221,Dividend,O
2018-10-31 00:00:00,0.2205,Dividend,O
2018-11-30 00:00:00,0.2205,Dividend,O
2018-12-31 00:00:00,0.221,Dividend,O
2019-01-31 00:00:00,0.2255,Dividend,O
2019-02-28 00:00:00,0.2255,Dividend,O
2019-03-29 00:00:00,0.226,Dividend,O
2019-04-30 00:00:00,0.226,Dividend,O
2019-05-31 00:00:00,0.226,Dividend,O
2019-06-28 00:00:00,0.2265,Dividend,O
2019-07-31 00:00:00,0.227,Dividend,O
2019-08-30 00:00:00,0.2265,Dividend,O
2019-09-30 00:00:00,0.227,Dividend,O
2019-10-31 00:00:00,0.227,Dividend,O
2019-11-29 00:00:00,0.227,Dividend,O
2019-12-31 00:00:00,0.2275,Dividend,O
2020-01-31 00:00:00,0.233,Dividend,O
2010-08-12 00:00:00,0.35,Dividend,PMT
2010-11-17 00:00:00,0.42,Dividend,PMT
2011-01-10 00:00:00,0.42,Dividend,PMT
2011-05-12 00:00:00,0.42,Dividend,PMT
2011-08-12 00:00:00,0.5,Dividend,PMT
2011-11-14 00:00:00,0.5,Dividend,PMT
2012-02-15 00:00:00,0.55,Dividend,PMT
2012-05-14 00:00:00,0.55,Dividend,PMT
2012-08-14 00:00:00,0.55,Dividend,PMT
2012-11-15 00:00:00,0.57,Dividend,PMT
2013-02-19 00:00:00,0.57,Dividend,PMT
2013-05-14 00:00:00,0.57,Dividend,PMT
2013-08-15 00:00:00,0.57,Dividend,PMT
2013-11-13 00:00:00,0.57,Dividend,PMT
2014-01-08 00:00:00,0.59,Dividend,PMT
2014-04-14 00:00:00,0.59,Dividend,PMT
2014-07-11 00:00:00,0.59,Dividend,PMT
2014-10-10 00:00:00,0.61,Dividend,PMT
2014-12-26 00:00:00,0.61,Dividend,PMT
2015-04-13 00:00:00,0.61,Dividend,PMT
2015-07-14 00:00:00,0.61,Dividend,PMT
2015-10-13 00:00:00,0.47,Dividend,PMT
2015-12-23 00:00:00,0.47,Dividend,PMT
2016-04-08 00:00:00,0.47,Dividend,PMT
2016-07-12 00:00:00,0.47,Dividend,PMT
2016-10-05 00:00:00,0.47,Dividend,PMT
2016-12-28 00:00:00,0.47,Dividend,PMT
2017-04-11 00:00:00,0.47,Dividend,PMT
2017-07-11 00:00:00,0.47,Dividend,PMT
2017-10-12 00:00:00,0.47,Dividend,PMT
2017-12-28 00:00:00,0.47,Dividend,PMT
2018-04-12 00:00:00,0.47,Dividend,PMT
2018-07-12 00:00:00,0.47,Dividend,PMT
2018-10-12 00:00:00,0.47,Dividend,PMT
2018-12-28 00:00:00,0.47,Dividend,PMT
2019-04-12 00:00:00,0.47,Dividend,PMT
2019-07-12 00:00:00,0.47,Dividend,PMT
2019-10-10 00:00:00,0.47,Dividend,PMT
2019-12-30 00:00:00,0.47,Dividend,PMT
1984-12-04 00:00:00,0.144367,Dividend,PPL
1985-03-04 00:00:00,0.14902400000000002,Dividend,PPL
1985-06-04 00:00:00,0.14902400000000002,Dividend,PPL
1985-09-04 00:00:00,0.14902400000000002,Dividend,PPL
1985-12-04 00:00:00,0.14902400000000002,Dividend,PPL
1986-03-04 00:00:00,0.14902400000000002,Dividend,PPL
1986-06-04 00:00:00,0.14902400000000002,Dividend,PPL
1986-09-04 00:00:00,0.1513525,Dividend,PPL
1986-12-04 00:00:00,0.1513525,Dividend,PPL
1987-03-04 00:00:00,0.15600950000000002,Dividend,PPL
1987-06-04 00:00:00,0.15600950000000002,Dividend,PPL
1987-09-03 00:00:00,0.15600950000000002,Dividend,PPL
1987-12-04 00:00:00,0.15600950000000002,Dividend,PPL
1988-03-04 00:00:00,0.1606665,Dividend,PPL
1988-06-06 00:00:00,0.1606665,Dividend,PPL
1988-09-02 00:00:00,0.1606665,Dividend,PPL
1988-12-05 00:00:00,0.1606665,Dividend,PPL
1989-03-06 00:00:00,0.16653431999999999,Dividend,PPL
1989-06-05 00:00:00,0.16653431999999999,Dividend,PPL
1989-09-01 00:00:00,0.16653431999999999,Dividend,PPL
1989-12-04 00:00:00,0.16653431999999999,Dividend,PPL
1990-03-05 00:00:00,0.17351982,Dividend,PPL
1990-06-04 00:00:00,0.17351982,Dividend,PPL
1990-09-04 00:00:00,0.17351982,Dividend,PPL
1990-12-04 00:00:00,0.17351982,Dividend,PPL
1991-03-04 00:00:00,0.18050532,Dividend,PPL
1991-06-04 00:00:00,0.18050532,Dividend,PPL
1991-09-04 00:00:00,0.18050532,Dividend,PPL
1991-12-04 00:00:00,0.18050532,Dividend,PPL
1992-03-04 00:00:00,0.18628000000000003,Dividend,PPL
1992-06-04 00:00:00,0.18628000000000003,Dividend,PPL
1992-09-03 00:00:00,0.18628000000000003,Dividend,PPL
1992-12-04 00:00:00,0.18628000000000003,Dividend,PPL
1993-03-04 00:00:00,0.19214782000000002,Dividend,PPL
1993-06-04 00:00:00,0.19214782000000002,Dividend,PPL
1993-09-03 00:00:00,0.19214782000000002,Dividend,PPL
1993-12-06 00:00:00,0.19214782000000002,Dividend,PPL
1994-03-04 00:00:00,0.19447632,Dividend,PPL
1994-06-06 00:00:00,0.19447632,Dividend,PPL
1994-09-02 00:00:00,0.19447632,Dividend,PPL
1994-12-05 00:00:00,0.1946626,Dividend,PPL
1995-03-06 00:00:00,0.1946626,Dividend,PPL
1995-06-06 00:00:00,0.1946626,Dividend,PPL
1995-09-06 00:00:00,0.1946626,Dividend,PPL
1995-12-06 00:00:00,0.19447632,Dividend,PPL
1996-03-06 00:00:00,0.1946626,Dividend,PPL
1996-06-06 00:00:00,0.1946626,Dividend,PPL
1996-09-05 00:00:00,0.1946626,Dividend,PPL
1996-09-06 00:00:00,0.19442975,Dividend,PPL
1996-12-06 00:00:00,0.19447632,Dividend,PPL
1997-03-06 00:00:00,0.1946626,Dividend,PPL
1997-06-06 00:00:00,0.19447632,Dividend,PPL
1997-09-08 00:00:00,0.19447632,Dividend,PPL
1997-12-08 00:00:00,0.19447632,Dividend,PPL
1998-03-06 00:00:00,0.19447632,Dividend,PPL
1998-06-08 00:00:00,0.19447632,Dividend,PPL
1998-09-08 00:00:00,0.116425,Dividend,PPL
1998-12-08 00:00:00,0.116425,Dividend,PPL
1999-03-08 00:00:00,0.116425,Dividend,PPL
1999-06-08 00:00:00,0.116425,Dividend,PPL
1999-09-08 00:00:00,0.116425,Dividend,PPL
1999-12-08 00:00:00,0.116425,Dividend,PPL
2000-03-08 00:00:00,0.1234105,Dividend,PPL
2000-06-07 00:00:00,0.1234105,Dividend,PPL
2000-09-06 00:00:00,0.1234105,Dividend,PPL
2000-12-06 00:00:00,0.1234105,Dividend,PPL
2001-03-07 00:00:00,0.1234105,Dividend,PPL
2001-06-06 00:00:00,0.1234105,Dividend,PPL
2001-09-06 00:00:00,0.1234105,Dividend,PPL
2001-12-06 00:00:00,0.1234105,Dividend,PPL
2002-03-06 00:00:00,0.167652,Dividend,PPL
2002-06-06 00:00:00,0.167652,Dividend,PPL
2002-09-06 00:00:00,0.167652,Dividend,PPL
2002-12-06 00:00:00,0.167652,Dividend,PPL
2003-03-06 00:00:00,0.17929450000000002,Dividend,PPL
2003-06-06 00:00:00,0.17929450000000002,Dividend,PPL
2003-09-08 00:00:00,0.17929450000000002,Dividend,PPL
2003-12-08 00:00:00,0.17929450000000002,Dividend,PPL
2004-03-08 00:00:00,0.190937,Dividend,PPL
2004-06-08 00:00:00,0.190937,Dividend,PPL
2004-09-08 00:00:00,0.190937,Dividend,PPL
2004-12-08 00:00:00,0.190937,Dividend,PPL
2005-03-08 00:00:00,0.21422200000000002,Dividend,PPL
2005-06-08 00:00:00,0.21422200000000002,Dividend,PPL
2005-09-07 00:00:00,0.23285,Dividend,PPL
2005-12-07 00:00:00,0.23285,Dividend,PPL
2006-03-08 00:00:00,0.25613500000000006,Dividend,PPL
2006-06-07 00:00:00,0.25613500000000006,Dividend,PPL
2006-09-06 00:00:00,0.25613500000000006,Dividend,PPL
2006-12-06 00:00:00,0.25613500000000006,Dividend,PPL
2007-03-07 00:00:00,0.284077,Dividend,PPL
2007-06-06 00:00:00,0.284077,Dividend,PPL
2007-09-06 00:00:00,0.284077,Dividend,PPL
2007-12-06 00:00:00,0.284077,Dividend,PPL
2008-03-06 00:00:00,0.31201900000000005,Dividend,PPL
2008-06-06 00:00:00,0.31201900000000005,Dividend,PPL
2008-09-08 00:00:00,0.31201900000000005,Dividend,PPL
2008-12-08 00:00:00,0.31201900000000005,Dividend,PPL
2009-03-06 00:00:00,0.321333,Dividend,PPL
2009-06-08 00:00:00,0.321333,Dividend,PPL
2009-09-08 00:00:00,0.321333,Dividend,PPL
2009-12-08 00:00:00,0.321333,Dividend,PPL
2010-03-08 00:00:00,0.32599,Dividend,PPL
2010-06-08 00:00:00,0.32599,Dividend,PPL
2010-09-08 00:00:00,0.32599,Dividend,PPL
2010-12-08 00:00:00,0.32599,Dividend,PPL
2011-03-08 00:00:00,0.32599,Dividend,PPL
2011-06-08 00:00:00,0.32599,Dividend,PPL
2011-09-07 00:00:00,0.32599,Dividend,PPL
2011-12-07 00:00:00,0.32599,Dividend,PPL
2012-03-07 00:00:00,0.335304,Dividend,PPL
2012-06-06 00:00:00,0.335304,Dividend,PPL
2012-09-06 00:00:00,0.335304,Dividend,PPL
2012-12-06 00:00:00,0.335304,Dividend,PPL
2013-03-06 00:00:00,0.3422895,Dividend,PPL
2013-06-06 00:00:00,0.3422895,Dividend,PPL
2013-09-06 00:00:00,0.3422895,Dividend,PPL
2013-12-06 00:00:00,0.3422895,Dividend,PPL
2014-03-06 00:00:00,0.3469465,Dividend,PPL
2014-06-06 00:00:00,0.3469465,Dividend,PPL
2014-09-08 00:00:00,0.3469465,Dividend,PPL
2014-12-08 00:00:00,0.3469465,Dividend,PPL
2015-03-06 00:00:00,0.3469465,Dividend,PPL
2015-06-08 00:00:00,0.3725,Dividend,PPL
2015-09-08 00:00:00,0.3775,Dividend,PPL
2015-12-08 00:00:00,0.3775,Dividend,PPL
2016-03-08 00:00:00,0.38,Dividend,PPL
2016-06-08 00:00:00,0.38,Dividend,PPL
2016-09-07 00:00:00,0.38,Dividend,PPL
2016-12-07 00:00:00,0.38,Dividend,PPL
2017-03-08 00:00:00,0.395,Dividend,PPL
2017-06-07 00:00:00,0.395,Dividend,PPL
2017-09-07 00:00:00,0.395,Dividend,PPL
2017-12-07 00:00:00,0.395,Dividend,PPL
2018-03-08 00:00:00,0.41,Dividend,PPL
2018-06-07 00:00:00,0.41,Dividend,PPL
2018-09-07 00:00:00,0.41,Dividend,PPL
2018-12-07 00:00:00,0.41,Dividend,PPL
2019-03-07 00:00:00,0.4125,Dividend,PPL
2019-06-07 00:00:00,0.413,Dividend,PPL
2019-09-09 00:00:00,0.413,Dividend,PPL
2019-12-09 00:00:00,0.413,Dividend,PPL
2007-05-24 00:00:00,2.4,Dividend,SAR
2007-08-22 00:00:00,3.5999999999999996,Dividend,SAR
2007-11-28 00:00:00,3.8,Dividend,SAR
2008-01-16 00:00:00,18.0,Dividend,SAR
2008-02-27 00:00:00,3.9,Dividend,SAR
2008-05-28 00:00:00,3.9,Dividend,SAR
2008-08-27 00:00:00,3.9,Dividend,SAR
2008-12-16 00:00:00,2.5,Dividend,SAR
2009-11-23 00:00:00,24.599999999999998,Dividend,SAR
2010-11-17 00:00:00,0.373,Dividend,SAR
2011-11-22 00:00:00,0.6,Dividend,SAR
2012-11-16 00:00:00,4.25,Dividend,SAR
2013-11-08 00:00:00,2.65,Dividend,SAR
2014-10-30 00:00:00,0.18,Dividend,SAR
2015-01-29 00:00:00,0.22,Dividend,SAR
2015-04-30 00:00:00,0.27,Dividend,SAR
2015-05-21 00:00:00,1.0,Dividend,SAR
2015-07-30 00:00:00,0.33,Dividend,SAR
2015-10-29 00:00:00,0.36,Dividend,SAR
2016-01-28 00:00:00,0.4,Dividend,SAR
2016-04-13 00:00:00,0.41,Dividend,SAR
2016-07-27 00:00:00,0.43,Dividend,SAR
2016-08-22 00:00:00,0.2,Dividend,SAR
2016-10-27 00:00:00,0.44,Dividend,SAR
2017-01-27 00:00:00,0.45,Dividend,SAR
2017-03-13 00:00:00,0.46,Dividend,SAR
2017-06-13 00:00:00,0.47,Dividend,SAR
2017-09-14 00:00:00,0.48,Dividend,SAR
2017-12-14 00:00:00,0.49,Dividend,SAR
2018-03-13 00:00:00,0.5,Dividend,SAR
2018-06-14 00:00:00,0.51,Dividend,SAR
2018-09-14 00:00:00,0.52,Dividend,SAR
2018-12-14 00:00:00,0.53,Dividend,SAR
2019-03-13 00:00:00,0.54,Dividend,SAR
2019-06-12 00:00:00,0.55,Dividend,SAR
2019-09-12 00:00:00,0.56,Dividend,SAR
2020-01-23 00:00:00,0.56,Dividend,SAR
2012-12-19 00:00:00,0.18042417604301503,Dividend,SCM
2013-03-19 00:00:00,0.3385442596833616,Dividend,SCM
2013-06-19 00:00:00,0.3385442596833616,Dividend,SCM
2013-09-03 00:00:00,0.3385442596833616,Dividend,SCM
2013-12-05 00:00:00,0.3385442596833616,Dividend,SCM
2014-01-13 00:00:00,0.06472169670417206,Dividend,SCM
2014-01-29 00:00:00,0.1133,Dividend,SCM
2014-02-26 00:00:00,0.1133,Dividend,SCM
2014-03-27 00:00:00,0.1133,Dividend,SCM
2014-04-28 00:00:00,0.1133,Dividend,SCM
2014-05-28 00:00:00,0.1133,Dividend,SCM
2014-06-26 00:00:00,0.1133,Dividend,SCM
2014-07-29 00:00:00,0.1133,Dividend,SCM
2014-08-27 00:00:00,0.1133,Dividend,SCM
2014-09-26 00:00:00,0.1133,Dividend,SCM
2014-10-29 00:00:00,0.1133,Dividend,SCM
2014-11-25 00:00:00,0.1133,Dividend,SCM
2014-11-26 00:00:00,0.1133,Dividend,SCM
2014-12-29 00:00:00,0.1133,Dividend,SCM
2015-01-29 00:00:00,0.1133,Dividend,SCM
2015-02-25 00:00:00,0.1133,Dividend,SCM
2015-03-27 00:00:00,0.1133,Dividend,SCM
2015-04-28 00:00:00,0.1133,Dividend,SCM
2015-05-27 00:00:00,0.1133,Dividend,SCM
2015-06-26 00:00:00,0.1133,Dividend,SCM
2015-07-29 00:00:00,0.1133,Dividend,SCM
2015-08-27 00:00:00,0.1133,Dividend,SCM
2015-09-28 00:00:00,0.1133,Dividend,SCM
2015-10-28 00:00:00,0.1133,Dividend,SCM
2015-11-25 00:00:00,0.1133,Dividend,SCM
2015-12-29 00:00:00,0.1133,Dividend,SCM
2016-01-27 00:00:00,0.1133,Dividend,SCM
2016-02-25 00:00:00,0.1133,Dividend,SCM
2016-03-29 00:00:00,0.1133,Dividend,SCM
2016-04-27 00:00:00,0.1133,Dividend,SCM
2016-05-26 00:00:00,0.1133,Dividend,SCM
2016-06-28 00:00:00,0.1133,Dividend,SCM
2016-07-27 00:00:00,0.1133,Dividend,SCM
2016-08-29 00:00:00,0.1133,Dividend,SCM
2016-09-28 00:00:00,0.1133,Dividend,SCM
2016-10-27 00:00:00,0.113,Dividend,SCM
2016-11-28 00:00:00,0.113,Dividend,SCM
2016-12-28 00:00:00,0.113,Dividend,SCM
2017-01-27 00:00:00,0.1133,Dividend,SCM
2017-02-24 00:00:00,0.1133,Dividend,SCM
2017-03-29 00:00:00,0.1133,Dividend,SCM
2017-04-26 00:00:00,0.1133,Dividend,SCM
2017-05-26 00:00:00,0.1133,Dividend,SCM
2017-06-28 00:00:00,0.1133,Dividend,SCM
2017-07-27 00:00:00,0.1133,Dividend,SCM
2017-08-29 00:00:00,0.1133,Dividend,SCM
2017-09-27 00:00:00,0.1133,Dividend,SCM
2017-09-28 00:00:00,0.1133,Dividend,SCM
2017-10-30 00:00:00,0.1133,Dividend,SCM
2017-11-29 00:00:00,0.1133,Dividend,SCM
2017-12-28 00:00:00,0.1133,Dividend,SCM
2018-01-30 00:00:00,0.1133,Dividend,SCM
2018-02-27 00:00:00,0.1133,Dividend,SCM
2018-03-28 00:00:00,0.1133,Dividend,SCM
2018-04-27 00:00:00,0.1133,Dividend,SCM
2018-05-30 00:00:00,0.1133,Dividend,SCM
2018-06-28 00:00:00,0.1133,Dividend,SCM
2018-07-30 00:00:00,0.1133,Dividend,SCM
2018-08-30 00:00:00,0.1133,Dividend,SCM
2018-09-27 00:00:00,0.1133,Dividend,SCM
2018-10-30 00:00:00,0.1133,Dividend,SCM
2018-11-29 00:00:00,0.1133,Dividend,SCM
2018-12-28 00:00:00,0.1133,Dividend,SCM
2019-01-30 00:00:00,0.1133,Dividend,SCM
2019-02-27 00:00:00,0.1133,Dividend,SCM
2019-03-28 00:00:00,0.1133,Dividend,SCM
2019-04-29 00:00:00,0.1133,Dividend,SCM
2019-05-30 00:00:00,0.1133,Dividend,SCM
2019-06-27 00:00:00,0.1133,Dividend,SCM
2019-07-30 00:00:00,0.113,Dividend,SCM
2019-08-29 00:00:00,0.1133,Dividend,SCM
2019-09-27 00:00:00,0.1133,Dividend,SCM
2019-10-30 00:00:00,0.1133,Dividend,SCM
2019-11-27 00:00:00,0.1133,Dividend,SCM
2019-12-30 00:00:00,0.1133,Dividend,SCM
2020-01-30 00:00:00,0.113,Dividend,SCM
1993-07-28 00:00:00,0.02875,Dividend,SKT
1993-10-26 00:00:00,0.105,Dividend,SKT
1993-12-13 00:00:00,0.02625,Dividend,SKT
1994-01-13 00:00:00,0.105,Dividend,SKT
1994-04-25 00:00:00,0.115,Dividend,SKT
1994-07-25 00:00:00,0.115,Dividend,SKT
1994-10-24 00:00:00,0.115,Dividend,SKT
1995-01-23 00:00:00,0.115,Dividend,SKT
1995-04-24 00:00:00,0.125,Dividend,SKT
1995-07-26 00:00:00,0.125,Dividend,SKT
1995-10-25 00:00:00,0.125,Dividend,SKT
1996-01-24 00:00:00,0.125,Dividend,SKT
1996-04-24 00:00:00,0.13,Dividend,SKT
1996-07-24 00:00:00,0.13,Dividend,SKT
1996-10-23 00:00:00,0.13,Dividend,SKT
1997-01-22 00:00:00,0.13,Dividend,SKT
1997-04-23 00:00:00,0.1375,Dividend,SKT
1997-07-23 00:00:00,0.1375,Dividend,SKT
1997-10-22 00:00:00,0.1375,Dividend,SKT
1998-01-28 00:00:00,0.1375,Dividend,SKT
1998-04-28 00:00:00,0.15,Dividend,SKT
1998-07-28 00:00:00,0.15,Dividend,SKT
1998-10-28 00:00:00,0.15,Dividend,SKT
1999-01-27 00:00:00,0.15,Dividend,SKT
1999-04-28 00:00:00,0.15125,Dividend,SKT
1999-07-28 00:00:00,0.15125,Dividend,SKT
1999-10-27 00:00:00,0.15125,Dividend,SKT
2000-01-27 00:00:00,0.15125,Dividend,SKT
2000-04-26 00:00:00,0.1519,Dividend,SKT
2000-07-27 00:00:00,0.1519,Dividend,SKT
2000-10-27 00:00:00,0.1519,Dividend,SKT
2001-01-29 00:00:00,0.1519,Dividend,SKT
2001-04-26 00:00:00,0.1525,Dividend,SKT
2001-07-27 00:00:00,0.1525,Dividend,SKT
2001-10-29 00:00:00,0.1525,Dividend,SKT
2002-01-29 00:00:00,0.1525,Dividend,SKT
2002-04-26 00:00:00,0.15315,Dividend,SKT
2002-07-29 00:00:00,0.15315,Dividend,SKT
2002-10-29 00:00:00,0.15315,Dividend,SKT
2003-01-29 00:00:00,0.15315,Dividend,SKT
2003-04-28 00:00:00,0.15375,Dividend,SKT
2003-07-29 00:00:00,0.15375,Dividend,SKT
2003-10-29 00:00:00,0.15375,Dividend,SKT
2004-01-28 00:00:00,0.15375,Dividend,SKT
2004-04-28 00:00:00,0.15625,Dividend,SKT
2004-07-28 00:00:00,0.15625,Dividend,SKT
2004-10-27 00:00:00,0.15625,Dividend,SKT
2005-01-27 00:00:00,0.15625,Dividend,SKT
2005-04-27 00:00:00,0.16125,Dividend,SKT
2005-07-27 00:00:00,0.16125,Dividend,SKT
2005-10-27 00:00:00,0.16125,Dividend,SKT
2006-01-27 00:00:00,0.16125,Dividend,SKT
2006-04-26 00:00:00,0.17,Dividend,SKT
2006-07-27 00:00:00,0.17,Dividend,SKT
2006-10-27 00:00:00,0.17,Dividend,SKT
